-0.03,0.06,1.00
-0.03,0.07,0.99
-0.02,0.07,1.00
-0.01,0.07,1.00
-0.01,0.07,1.01
-0.02,0.07,0.98
-0.02,0.06,1.00
-0.03,0.06,0.99
-0.03,0.06,1.00
-0.03,0.07,0.99
-0.04,0.06,0.99
-0.04,0.06,0.99
-0.03,0.06,0.98
-0.03,0.05,1.01
-0.04,0.05,1.00
-0.04,0.06,0.98
-0.06,0.07,0.99
-0.04,0.06,1.04
-0.05,0.07,1.00
-0.04,0.08,0.99
-0.06,0.06,0.99
-0.03,0.06,0.98
-0.06,0.08,1.01
-0.07,0.09,0.98
-0.07,0.07,1.04
-0.04,0.07,1.04
-0.04,0.07,1.02
-0.04,0.09,1.01
-0.02,0.08,0.98
-0.03,0.07,1.00
-0.04,0.06,1.00
-0.06,0.07,1.01
-0.10,0.08,0.97
-0.09,0.07,1.00
-0.10,0.07,1.07
-0.08,0.07,0.99
-0.07,0.07,1.01
-0.09,0.08,1.04
-0.08,0.09,1.03
-0.06,0.10,1.02
-0.06,0.10,1.03
-0.03,0.09,1.02
-0.02,0.08,1.01
-0.03,0.07,1.03
-0.06,0.07,1.02
-0.06,0.06,1.03
-0.07,0.03,1.05
-0.08,0.03,1.02
-0.11,0.03,0.98
-0.10,0.02,1.00
-0.07,-0.01,1.00
-0.08,0.02,0.96
-0.08,0.01,0.96
-0.11,-0.01,0.95
-0.12,-0.01,0.98
-0.11,0.04,0.96
-0.13,0.07,0.97
-0.02,-0.18,0.84
-0.19,0.06,1.13
-0.22,0.09,1.03
-0.18,-0.06,0.91
-0.20,0.13,1.05
-0.13,0.34,0.88
-0.18,0.31,0.95
-0.26,0.28,0.98
-0.16,0.21,0.89
-0.08,0.18,0.98
-0.03,0.16,0.86
-0.06,0.11,0.98
-0.10,0.11,0.97
-0.09,0.11,0.98
-0.07,0.15,0.94
-0.06,0.17,0.95
-0.09,0.17,1.02
-0.08,0.16,1.01
-0.11,0.18,1.00
-0.10,0.18,1.03
-0.11,0.26,1.04
-0.04,0.14,1.00
-0.03,0.10,0.99
-0.04,0.14,1.00
-0.03,0.08,0.97
-0.04,0.09,0.96
-0.05,0.07,0.92
-0.07,0.11,0.93
-0.08,0.10,0.96
-0.08,0.09,0.99
-0.07,0.08,0.98
-0.10,0.09,1.01
-0.08,0.07,1.01
-0.08,0.05,1.02
-0.04,0.04,0.99
-0.05,0.03,0.97
-0.07,0.02,1.01
-0.06,0.02,1.02
-0.06,0.02,0.95
-0.11,0.26,1.11
-0.15,-0.05,0.96
-0.06,-0.04,1.00
-0.16,0.04,1.01
-0.12,0.00,1.05
-0.09,0.05,1.01
-0.07,0.03,1.01
-0.09,0.03,1.00
-0.08,0.02,1.01
-0.08,0.03,1.03
-0.02,-0.07,1.05
-0.05,0.04,1.04
-0.30,0.08,1.01
-0.14,-0.04,1.02
-0.13,0.00,0.98
-0.07,-0.06,1.03
-0.04,-0.07,0.99
-0.08,0.02,1.04
-0.11,0.05,0.98
-0.07,0.05,0.93
-0.07,0.07,0.92
-0.08,0.06,0.97
-0.14,0.05,0.96
-0.15,0.05,1.00
-0.11,0.05,0.99
-0.11,0.05,0.96
-0.09,0.06,0.93
-0.16,-0.02,1.01
-0.14,0.00,0.98
-0.11,0.03,1.00
-0.10,0.03,0.99
-0.12,0.01,0.99
-0.11,-0.01,1.00
-0.11,-0.01,1.01
-0.13,-0.03,1.00
-0.09,-0.09,0.99
-0.08,-0.00,1.05
-0.14,0.05,1.05
-0.14,-0.03,0.99
-0.11,-0.03,1.00
-0.05,-0.04,1.01
-0.12,-0.04,1.01
-0.12,0.07,0.96
-0.10,-0.08,1.00
-0.18,0.12,0.87
-0.21,-0.01,0.96
-0.16,0.03,0.92
-0.17,0.06,0.99
-0.17,0.08,0.93
-0.21,-0.00,0.90
-0.15,-0.03,0.93
-0.18,-0.06,1.00
-0.19,-0.07,1.02
-0.20,-0.10,0.97
-0.15,-0.12,0.96
-0.14,-0.11,1.00
-0.16,-0.08,0.99
-0.13,-0.00,1.02
-0.10,0.07,1.08
-0.12,-0.03,1.09
-0.10,-0.01,1.02
-0.07,0.01,0.94
-0.08,-0.01,0.91
-0.08,-0.03,0.92
-0.09,-0.03,0.95
-0.10,-0.01,1.01
-0.08,0.01,1.00
-0.08,-0.00,1.00
-0.08,0.03,1.02
-0.07,0.03,1.02
-0.07,-0.02,1.01
-0.07,-0.02,1.01
-0.09,-0.02,1.02
-0.10,-0.02,1.03
-0.08,-0.02,1.02
-0.09,-0.03,1.01
-0.07,-0.02,1.02
-0.08,-0.03,1.05
-0.07,-0.02,1.06
-0.06,-0.04,1.02
-0.05,-0.05,1.00
-0.04,-0.04,1.00
-0.06,-0.02,1.01
-0.09,-0.00,1.02
-0.10,-0.02,0.99
-0.15,-0.05,0.97
-0.19,-0.03,0.97
-0.22,-0.02,0.96
-0.25,-0.00,0.93
-0.41,-0.10,1.09
-0.36,0.03,0.99
-0.39,0.07,1.06
-0.53,-0.02,1.24
-0.46,0.11,1.21
-0.54,0.10,1.29
-0.51,0.13,1.37
-0.47,0.12,1.40
-0.48,0.03,1.44
-0.43,0.06,1.40
-0.37,0.05,1.34
-0.42,-0.16,1.28
-0.41,-0.05,1.21
-0.41,-0.09,1.08
-0.35,-0.05,1.07
-0.33,-0.03,1.16
-0.37,-0.25,1.07
-0.32,-0.21,1.01
-0.26,0.02,0.96
-0.33,-0.05,0.99
-0.38,-0.10,0.95
-0.47,-0.17,1.02
-0.46,-0.18,1.04
-0.38,-0.04,0.98
-0.47,0.03,1.00
-0.53,-0.07,0.98
-0.54,-0.07,0.91
-0.58,-0.08,0.84
-0.57,-0.04,0.76
-0.60,-0.01,0.64
-0.64,-0.05,0.58
-0.65,-0.05,0.48
-0.67,-0.03,0.33
-0.65,-0.02,0.27
-0.53,0.08,0.19
-0.45,0.21,0.07
-0.45,0.13,-0.00
-0.45,0.11,-0.06
-0.44,0.02,-0.05
-0.38,0.02,-0.01
-0.23,0.10,0.02
-0.39,0.00,0.11
-0.38,-0.15,0.14
-0.33,-0.11,0.19
-0.25,-0.05,0.22
-0.15,-0.02,0.25
-0.18,-0.15,0.40
-0.22,-0.28,0.55
-0.26,-0.41,0.61
-0.29,-0.28,0.64
-0.27,-0.21,0.66
-0.15,-0.26,0.69
-0.34,-0.23,0.96
-0.64,0.04,1.25
-0.61,0.24,1.16
-0.47,0.27,1.09
-0.43,0.08,1.21
-0.59,-0.05,1.27
-0.83,0.18,1.35
-0.71,0.31,1.59
-0.49,0.13,1.67
-0.21,-0.17,1.73
-0.16,-0.42,1.86
-0.28,-0.51,1.85
-0.56,-0.26,1.88
-0.72,0.01,2.01
-0.94,0.10,2.18
-1.31,-0.11,2.19
-1.54,-0.32,1.90
-1.72,-0.45,1.82
-1.95,-0.57,1.99
-2.22,-0.58,2.41
-1.83,-0.77,1.97
-1.25,-0.78,1.29
-0.77,-0.59,0.99
-0.97,-0.30,0.72
-0.75,-0.35,0.76
-0.71,0.11,0.90
-0.66,0.26,0.83
-0.69,0.01,0.81
-0.67,-0.39,0.85
-0.34,-0.30,0.67
-0.14,-0.24,0.55
-0.07,-0.09,0.63
-0.11,0.06,0.76
-0.09,-0.04,0.71
-0.02,-0.12,0.62
0.05,-0.08,0.57
-0.02,-0.02,0.65
-0.15,-0.01,0.76
-0.18,-0.05,0.78
-0.12,0.06,0.82
-0.20,0.01,0.84
-0.28,-0.03,0.80
-0.31,-0.03,0.80
-0.29,0.01,0.84
-0.37,0.06,0.92
-0.54,0.05,0.98
-0.56,0.07,0.98
-0.52,0.09,0.97
-0.54,0.05,0.95
-0.57,0.09,0.97
-0.63,0.09,0.94
-0.57,0.09,0.92
-0.51,0.05,0.86
-0.49,0.05,0.78
-0.54,0.07,0.76
-0.53,0.05,0.75
-0.59,0.11,0.75
-0.60,0.14,0.72
-0.62,0.14,0.72
-0.57,0.15,0.72
-0.57,0.20,0.71
-0.62,0.20,0.71
-0.66,0.12,0.69
-0.62,0.11,0.68
-0.63,0.05,0.62
-0.68,0.08,0.62
-0.71,0.15,0.64
-0.75,0.18,0.66
-0.75,0.17,0.67
-0.76,0.16,0.64
-0.84,0.20,0.66
-0.84,0.18,0.63
-0.81,0.17,0.60
-0.79,0.11,0.57
-0.79,0.10,0.56
-0.84,0.12,0.56
-0.84,0.20,0.54
-0.78,0.22,0.47
-0.77,0.18,0.45
-0.81,0.11,0.48
-0.86,0.08,0.49
-0.85,0.13,0.47
-0.86,0.12,0.45
-0.84,0.08,0.42
-0.90,0.05,0.41
-0.86,0.14,0.40
-0.89,0.12,0.35
-0.92,0.14,0.30
-0.93,0.20,0.27
-0.90,0.23,0.27
-0.82,0.34,0.25
-0.82,0.19,0.18
-0.77,0.19,0.17
-0.75,0.07,0.13
-0.75,0.10,0.16
-0.71,0.16,0.17
-0.73,0.13,0.17
-0.66,0.12,0.20
-0.53,0.09,0.24
-0.46,0.13,0.25
-0.38,0.06,0.23
-0.23,-0.01,0.19
-0.07,-0.15,0.23
0.06,-0.05,0.49
-0.02,-0.21,0.62
0.18,-0.21,0.79
0.53,-0.17,0.92
1.13,-0.25,1.32
1.42,-0.66,1.77
1.11,-0.59,2.35
0.84,-0.60,2.63
0.83,-0.48,2.93
0.44,-0.73,3.43
-0.33,-0.65,4.00
-1.46,-0.16,4.00
-1.65,0.16,3.60
-1.69,-0.25,3.00
-2.09,-0.72,2.56
-3.15,-1.13,2.14
-3.09,-0.88,1.68
-2.63,-0.48,1.16
-2.47,0.65,0.78
-1.73,-0.51,0.64
-1.35,-0.51,0.49
-1.05,-0.42,0.40
-0.86,-0.40,0.52
-0.78,-0.50,0.77
-0.68,-0.44,0.90
-0.31,-0.59,0.61
-0.20,-0.44,0.48
-0.27,-0.35,0.57
-0.37,-0.16,0.65
-0.46,-0.03,0.67
-0.55,0.11,0.81
-0.53,0.16,0.87
-0.36,0.07,0.74
-0.35,-0.03,0.68
-0.32,-0.10,0.74
-0.30,-0.13,0.77
-0.30,-0.11,0.74
-0.32,-0.05,0.73
-0.36,0.09,0.81
-0.36,0.06,0.83
-0.36,0.00,0.82
-0.36,-0.04,0.75
-0.39,-0.05,0.75
-0.45,0.02,0.84
-0.52,0.02,0.88
-0.51,-0.04,0.80
-0.41,-0.05,0.73
-0.53,-0.02,0.74
-0.67,0.02,0.81
-0.68,0.02,0.81
-0.65,0.01,0.78
-0.62,0.07,0.76
-0.63,0.11,0.74
-0.70,0.07,0.79
-0.63,0.13,0.76
-0.61,0.13,0.69
-0.61,0.09,0.63
-0.61,0.08,0.60
-0.61,0.10,0.64
-0.69,0.10,0.65
-0.71,0.10,0.60
-0.73,0.15,0.59
-0.74,0.18,0.60
-0.81,0.13,0.63
-0.83,0.16,0.62
-0.84,0.18,0.61
-0.85,0.15,0.58
-0.84,0.11,0.56
-0.86,0.11,0.58
-0.87,0.11,0.57
-0.86,0.03,0.54
-0.86,0.01,0.51
-0.86,0.08,0.49
-0.90,0.07,0.54
-0.83,0.05,0.48
-0.78,0.08,0.44
-0.83,0.06,0.43
-0.82,0.10,0.44
-0.83,0.15,0.44
-0.79,0.16,0.39
-0.82,0.09,0.42
-0.85,0.05,0.46
-0.83,0.05,0.41
-0.80,0.11,0.38
-0.86,0.12,0.39
-0.96,0.10,0.39
-0.95,0.12,0.36
-0.97,0.08,0.35
-0.96,0.10,0.35
-0.95,0.10,0.35
-0.94,0.04,0.36
-0.93,-0.02,0.34
-0.88,0.02,0.28
-0.76,0.10,0.22
-0.74,0.15,0.23
-0.79,0.15,0.25
-0.79,0.08,0.27
-0.70,0.12,0.26
-0.65,0.17,0.27
-0.61,0.09,0.28
-0.73,-0.06,0.27
-0.59,0.06,0.27
-0.42,0.04,0.25
-0.45,-0.07,0.15
-0.51,0.05,0.19
-0.51,0.04,0.24
-0.44,0.09,0.36
-0.30,0.17,0.49
0.21,0.19,0.68
0.74,0.17,1.10
1.32,0.10,1.49
1.52,-0.48,2.04
1.39,-1.23,2.67
0.51,-1.70,3.28
0.89,-1.68,3.55
0.91,-1.14,3.93
0.09,-0.29,4.00
-1.09,0.68,4.00
-1.59,0.91,4.00
-1.85,1.29,3.28
-2.16,0.31,2.58
-2.54,-1.08,2.08
-2.90,-1.36,1.92
-2.86,-0.65,1.64
-2.51,0.28,1.25
-2.07,0.07,1.09
-1.76,-0.82,0.82
-1.55,-1.62,0.63
-0.93,0.13,1.04
-0.80,-0.23,1.03
-0.41,-0.24,0.79
-0.12,-0.16,0.65
-0.07,0.07,0.58
-0.37,0.13,0.65
-0.34,-0.05,0.61
-0.14,-0.01,0.53
-0.14,-0.03,0.53
-0.09,-0.09,0.52
-0.10,-0.11,0.54
-0.20,-0.04,0.63
-0.37,-0.02,0.68
-0.37,-0.00,0.65
-0.35,0.00,0.67
-0.38,0.00,0.69
-0.51,0.03,0.73
-0.60,0.04,0.75
-0.54,0.00,0.70
-0.49,0.04,0.69
-0.58,0.06,0.69
-0.76,0.05,0.72
-0.73,0.07,0.74
-0.66,0.06,0.71
-0.67,0.01,0.61
-0.70,0.00,0.64
-0.67,-0.04,0.68
-0.72,-0.02,0.70
-0.80,0.06,0.65
-0.75,0.14,0.65
-0.70,0.15,0.66
-0.76,0.12,0.65
-0.81,0.16,0.61
-0.83,0.22,0.62
-0.79,0.18,0.62
-0.84,0.13,0.61
-0.84,0.08,0.54
-0.85,0.11,0.56
-0.83,0.08,0.52
-0.87,0.14,0.51
-0.87,0.17,0.48
-0.85,0.14,0.45
-0.83,0.13,0.45
-0.83,0.13,0.44
-0.85,0.10,0.39
-0.86,0.19,0.38
-0.86,0.21,0.37
-0.84,0.16,0.35
-0.88,0.14,0.33
-0.89,0.14,0.32
-0.89,0.18,0.32
-0.89,0.15,0.34
-0.90,0.14,0.34
-0.87,0.14,0.31
-0.88,0.12,0.31
-0.87,0.15,0.30
-0.87,0.15,0.29
-0.84,0.17,0.27
-0.90,0.16,0.30
-0.91,0.12,0.31
-0.89,0.11,0.30
-0.89,0.11,0.29
-0.91,0.11,0.27
-0.91,0.09,0.29
-0.91,0.06,0.30
-0.90,0.06,0.28
-0.90,0.08,0.24
-0.87,0.11,0.20
-0.84,0.14,0.19
-0.90,0.08,0.24
-0.93,0.06,0.24
-0.89,0.07,0.21
-0.91,0.11,0.22
-0.94,0.09,0.25
-0.95,0.06,0.29
-0.93,0.04,0.24
-0.92,0.03,0.22
-0.90,0.09,0.22
-0.93,0.15,0.22
-0.86,0.16,0.20
-0.88,0.16,0.21
-0.94,0.10,0.25
-0.91,0.09,0.22
-0.91,0.12,0.22
-0.91,0.14,0.24
-0.90,0.10,0.26
-0.82,0.06,0.19
-0.71,0.04,0.15
-0.63,0.02,0.17
-0.57,0.01,0.22
-0.31,-0.06,0.16
0.03,0.07,0.39
0.32,0.04,0.61
1.02,-0.09,0.95
1.68,-0.27,1.27
1.63,-1.27,2.24
1.41,-1.73,3.09
0.81,-1.85,3.89
0.38,-1.61,4.00
-0.01,-0.93,4.00
-0.86,-0.38,4.00
-2.36,0.93,4.00
-2.66,1.38,3.51
-2.43,1.39,2.90
-3.63,3.29,2.48
-2.01,0.03,2.65
-2.01,-2.05,1.02
-1.50,-1.38,0.53
-1.43,-0.79,0.57
-1.66,-0.72,0.42
-1.55,-0.71,-0.03
-1.56,-0.71,0.64
-1.36,-0.14,0.52
-1.03,0.02,0.30
-0.83,-0.27,0.33
-0.66,-0.37,0.36
-0.62,-0.29,0.43
-0.68,-0.11,0.63
-0.77,-0.11,0.99
-0.72,-0.04,0.96
-0.57,-0.09,0.95
-0.40,-0.03,0.91
-0.35,-0.03,0.90
-0.32,-0.00,0.88
-0.35,0.04,0.84
-0.28,0.10,0.76
-0.28,0.14,0.66
-0.31,0.19,0.61
-0.40,0.15,0.64
-0.52,0.10,0.67
-0.47,0.09,0.61
-0.48,0.09,0.52
-0.50,0.09,0.45
-0.61,0.17,0.51
-0.68,0.17,0.51
-0.69,0.20,0.49
-0.68,0.19,0.48
-0.63,0.17,0.44
-0.69,0.09,0.43
-0.82,0.06,0.46
-0.81,0.06,0.45
-0.79,0.20,0.43
-0.81,0.20,0.41
-0.83,0.15,0.40
-0.84,0.21,0.42
-0.85,0.21,0.43
-0.83,0.20,0.41
-0.80,0.20,0.38
-0.79,0.19,0.37
-0.77,0.18,0.33
-0.85,0.17,0.35
-0.87,0.15,0.36
-0.86,0.20,0.32
-0.89,0.21,0.33
-0.92,0.24,0.33
-0.91,0.18,0.30
-0.90,0.15,0.30
-0.90,0.18,0.28
-0.92,0.13,0.30
-0.93,0.09,0.28
-0.85,0.14,0.20
-0.84,0.18,0.23
-0.83,0.18,0.26
-0.81,0.14,0.25
-0.81,0.21,0.24
-0.87,0.19,0.26
-0.84,0.18,0.26
-0.82,0.16,0.27
-0.84,0.06,0.25
-0.86,0.09,0.26
-0.86,0.08,0.26
-0.93,0.05,0.23
-1.03,0.09,0.30
-1.04,0.08,0.31
-1.01,0.09,0.28
-0.97,0.12,0.27
-1.02,0.11,0.27
-0.89,0.01,0.23
-0.83,-0.05,0.21
-0.89,-0.05,0.23
-0.87,-0.06,0.24
-0.83,0.00,0.24
-0.82,0.03,0.31
-0.82,0.06,0.36
-0.87,0.06,0.44
-0.81,0.05,0.42
-0.61,0.02,0.28
-0.52,0.05,0.32
-0.50,-0.03,0.24
-0.57,-0.02,0.38
-0.51,-0.06,0.40
-0.49,-0.04,0.52
-0.44,0.00,0.77
-0.24,-0.08,0.90
0.13,-0.11,1.23
0.40,-0.39,1.46
0.63,-0.63,1.70
1.03,-0.70,2.20
1.26,-0.66,2.54
0.73,-0.52,3.22
-0.90,0.02,4.00
-1.59,0.12,3.96
-1.91,0.15,3.86
-2.77,-0.14,3.68
-2.78,-0.83,3.18
-2.93,-1.15,2.71
-2.82,-0.95,2.23
-2.57,-0.51,1.58
-2.12,0.16,1.19
-2.03,0.39,0.89
-1.87,0.35,0.57
-1.59,0.06,0.50
-1.28,-0.29,0.45
-0.93,-0.61,0.51
-0.73,-0.32,0.56
-0.14,-0.20,0.91
-0.16,-0.30,0.91
-0.03,-0.48,0.90
-0.03,-0.44,0.92
-0.01,-0.39,0.90
-0.06,-0.15,0.93
-0.17,-0.09,1.02
-0.24,-0.10,1.08
-0.25,-0.06,1.04
-0.26,-0.01,0.91
-0.23,-0.00,0.80
-0.21,0.07,0.73
-0.27,0.03,0.67
-0.31,0.05,0.64
-0.27,0.08,0.61
-0.26,0.18,0.58
-0.25,0.21,0.58
-0.22,0.11,0.51
-0.27,0.18,0.49
-0.04,0.10,0.17
-0.22,0.27,0.51
-0.50,0.34,1.06
-0.28,0.39,0.66
0.01,0.13,0.80
-0.21,0.17,0.84
-0.13,0.10,1.05
0.01,0.10,0.97
0.05,0.23,0.95
0.07,0.24,0.83
0.14,0.25,0.80
0.02,0.36,0.88
-0.03,0.37,0.87
-0.05,0.24,0.95
-0.10,0.18,1.05
-0.18,0.08,1.17
-0.13,0.02,1.34
-0.22,0.08,1.63
-0.40,0.15,1.72
-0.40,-0.11,1.64
-0.35,0.12,1.34
-0.62,0.21,1.60
